"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QBT6TS87","journalArticle","2019","Reifschneider, David; Tulip, Peter","Gauging the uncertainty of the economic outlook using historical forecasting errors: The Federal Reserve’s approach","International Journal of Forecasting","","0169-2070","10.1016/j.ijforecast.2018.07.016","https://www.sciencedirect.com/science/article/pii/S0169207018301432","The Federal Open Market Committee (FOMC) of the U.S. Federal Reserve regularly publishes participants’ qualitative assessments of forecast uncertainty, expressed relative to that seen on average in the past. The benchmarks used for these historical comparisons are the average root mean squared forecast errors (RMSEs) made by various private and government forecasters over the past twenty years. This paper documents how these benchmarks are constructed and discusses some of their properties. We draw several conclusions. First, if past performance is a reasonable guide to future accuracy, considerable uncertainty surrounds macroeconomic projections. Second, different forecasters have similar accuracy. Third, estimates of uncertainty about future real activity and interest rates are now considerably greater than prior to the financial crisis; in contrast, estimates of inflation accuracy have changed little. Finally, fan charts, constructed under certain assumptions and viewed in conjunction with the FOMC’s qualitative assessments, provide a reasonable approximation to future uncertainty.","2019-10-01","2023-11-28 17:55:21","2023-11-28 17:55:21","2023-11-28 17:55:21","1564-1582","","4","35","","International Journal of Forecasting","Gauging the uncertainty of the economic outlook using historical forecasting errors","","","","","","","","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\RK4U6KEW\Reifschneider und Tulip - 2019 - Gauging the uncertainty of the economic outlook us.pdf; C:\Users\Enzinger\Zotero\storage\SHICGQXQ\S0169207018301432.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSH76TTN","journalArticle","2022","Shapiro, Adam Hale; Wilson, Daniel J","Taking the Fed at its Word: A New Approach to Estimating Central Bank Objectives using Text Analysis","The Review of Economic Studies","","0034-6527","10.1093/restud/rdab094","https://doi.org/10.1093/restud/rdab094","We propose a new approach to estimating central bank preferences, including the implicit inflation target, that requires no priors on the underlying macroeconomic structure nor observation of monetary policy actions. Our approach entails directly estimating the central bank’s objective function from the sentiment expressed by policymakers in their internal meetings. We apply the approach to the objective function of the U.S. Federal Open Market Committee (FOMC). The results challenge two key aspects of conventional wisdom regarding FOMC preferences. First, the FOMC had an implicit inflation target of approximately $1\frac{1}{2}$$\%$ on average over our baseline 2000–11 sample period, significantly below the commonly assumed value of 2. Second, the FOMC’s loss depends strongly on output growth and stock market performance and less so on their perception of current economic slack.","2022-10-01","2023-11-28 17:56:43","2023-11-28 17:56:43","2023-11-28 17:56:43","2768-2805","","5","89","","The Review of Economic Studies","Taking the Fed at its Word","","","","","","","","","","","","Silverchair","","","","C:\Users\Enzinger\Zotero\storage\KW83GMX2\Shapiro und Wilson - 2022 - Taking the Fed at its Word A New Approach to Esti.pdf; C:\Users\Enzinger\Zotero\storage\YB6W3EDE\6484651.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NWK2KX5X","journalArticle","2020","Sharpe, Steven A.; Sinha, Nitish R.; Hollrah, Christopher A.","The Power of Narratives in Economic Forecasts","","","","","https://www.federalreserve.gov/econres/feds/the-power-of-narratives-in-economic-forecasts.htm","The Federal Reserve Board of Governors in Washington DC.","2020-11-23","2023-11-28 17:57:44","2023-11-28 17:57:44","2023-11-28 17:57:44","","","","","","","","","","","","","","en","","","","","www.federalreserve.gov","","","","C:\Users\Enzinger\Zotero\storage\FERM65L6\Sharpe et al. - 2020 - The Power of Narratives in Economic Forecasts.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5M7GEECN","report","2005","Thornton, Daniel L.","A New Federal Funds Rate Target Series: September 27, 1982 — December 31, 1993","","","","","https://research.stlouisfed.org/wp/more/2005-032","This paper creates a new series of the FOMC's Target for the federal funds rate for the period September 27, 1982 through December 31, 1993. The creation of this series was motivated by Thornton (2005). Analyzing the verbatim transcripts of the FOMC, Thornton finds that most of the FOMC believed they began targeting the funds rate even before it deemphasized M1's role in the Fed's daily operating procedure. The new series was constructed using the verbatim transcripts of FOMC meetings, the FOMC Blue Book, the Report of Open Market Operations and Money Market Conditions, and data that the author obtained from the Desk for the Federal Reserve Bank of New York dealing with open market operations over the period March 1984 through December 1996. The new series compared with another widely used series presented in Thornton and Wheelock (2000). There are some differences in the dating and magnitude of target changes between the two series prior to but not after August 1989.","2005","2023-11-28 17:59:52","2023-11-28 18:01:19","2023-11-28 17:59:52","","","","","","","A New Federal Funds Rate Target Series","","","","","","","en","","","","","DOI.org (Crossref)","","DOI: 10.20955/wp.2005.032","","C:\Users\Enzinger\Zotero\storage\85CCUPK4\Thornton - 2005 - A New Federal Funds Rate Target Series September .pdf","","","","","","","","","","","","","","","","","","","","","","FRB of St. Louis Working Paper No. 32a","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EH2MHXTW","journalArticle","2006","Thornton, Daniel L.","When Did the FOMC Begin Targeting the Federal Funds Rate? What the Verbatim Transcripts Tell Us","Journal of Money, Credit and Banking","","0022-2879","","https://www.jstor.org/stable/4123043","In October 1982 the FOMC deemphasized M1 and moved to what is commonly referred to as a borrowed reserves operating procedure. Sometime thereafter the FOMC switched to a funds rate targeting procedure but never formally announced the change. Given the close correspondence between a borrowed reserves operating procedure and a funds rate targeting procedure, Thornton (1988) suggested that the FOMC went immediately to a funds rate targeting procedure. Others date the switch to the funds rate procedure later. Meulendyke (1998) suggests the switch came in late 1987, while others suggest the change occurred later. This paper reviews the verbatim transcripts of the FOMC meetings to establish the timing of the switch. The verbatim transcripts suggest that the FOMC effectively switched to a funds rate targeting procedure in 1982. The documentary evidence is supported by an analysis of the spread between the funds rate and the funds rate target, which suggests that the differences in the behavior of the spread before October 1979 and after October 1982 are relatively small and economically unimportant.","2006","2023-11-28 18:01:39","2023-11-28 18:01:39","2023-11-28 18:01:39","2039-2071","","8","38","","","When Did the FOMC Begin Targeting the Federal Funds Rate?","","","","","","","","","","","","JSTOR","","Publisher: [Wiley, Ohio State University Press]","","C:\Users\Enzinger\Zotero\storage\R8FKH58P\Thornton - 2006 - When Did the FOMC Begin Targeting the Federal Fund.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYX9KHSY","journalArticle","2020","Wieland, Johannes F.; Yang, Mu-Jeung","Financial Dampening","Journal of Money, Credit and Banking","","1538-4616","10.1111/jmcb.12681","https://onlinelibrary.wiley.com/doi/abs/10.1111/jmcb.12681","We propose a novel mechanism, “financial dampening,” whereby loan retrenchment by banks attenuates the effectiveness of monetary policy. The theory unifies an endogenous supply of illiquid local loans and risk sharing among subsidiaries of bank holding companies (BHCs). We derive an instrumental variable (IV) strategy that separates supply-driven loan retrenchment from local loan demand by exploiting linkages through BHC internal capital markets across spatially separate BHC member banks. We estimate that retrenching banks increase loan supply substantially less in response to exogenous monetary policy rate reductions. This relative decline has persistent effects on local employment and thus provides a rationale for slow recoveries from financial distress.","2020","2023-11-28 18:02:36","2023-11-28 18:02:36","2023-11-28 18:02:36","79-113","","1","52","","","","","","","","","","en","© 2019 The Ohio State University","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/jmcb.12681","","C:\Users\Enzinger\Zotero\storage\6YRV6KX6\Wieland und Yang - 2020 - Financial Dampening.pdf; C:\Users\Enzinger\Zotero\storage\AYZ4UYRQ\jmcb.html","","","E52; monetary policy; G21; financial frictions; E51; internal capital markets; loan retrenchment; slow recoveries","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UB2FNJAX","journalArticle","2021","Bacchiocchi, Emanuele; Kitagawa, Toru","A note on global identification in structural vector autoregressions","Papers","","","","https://ideas.repec.org//p/arx/papers/2102.04048.html","In a landmark contribution to the structural vector autoregression (SVARs) literature, Rubio-Ramirez, Waggoner, and Zha (2010, `Structural Vector Autoregressions: Theory of Identification and Algorithms for Inference,' Review of Economic Studies) shows a necessary and sufficient condition for equality restrictions to globally identify the structural parameters of a SVAR. The simplest form of the necessary and sufficient condition shown in Theorem 7 of Rubio-Ramirez et al (2010) checks the number of zero restrictions and the ranks of particular matrices without requiring knowledge of the true value of the structural or reduced-form parameters. However, this note shows by counterexample that this condition is not sufficient for global identification. Analytical investigation of the counterexample clarifies why their sufficiency claim breaks down. The problem with the rank condition is that it allows for the possibility that restrictions are redundant, in the sense that one or more restrictions may be implied by other restrictions, in which case the implied restriction contains no identifying information. We derive a modified necessary and sufficient condition for SVAR global identification and clarify how it can be assessed in practice.","2021-02","2023-11-28 18:06:12","2023-11-28 18:06:12","2023-11-28 18:06:12","","","","","","","","","","","Papers","","","en","","","","","ideas.repec.org","","Number: 2102.04048 Publisher: arXiv.org","","C:\Users\Enzinger\Zotero\storage\XN3G8HNE\2102.04048.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HWBVPJ7","journalArticle","2018","Baumeister, Christiane; Hamilton, James D.","Inference in structural vector autoregressions when the identifying assumptions are not fully believed: Re-evaluating the role of monetary policy in economic fluctuations","Journal of Monetary Economics","","0304-3932","10.1016/j.jmoneco.2018.06.005","https://www.sciencedirect.com/science/article/pii/S0304393218300758","Point estimates and error bands for SVARs that are set identified are only justified if the researcher is persuaded that some parameter values are a priori more plausible than others. When such prior information exists, traditional approaches can be generalized to allow for doubts about the identifying assumptions. We use information about both structural coefficients and impacts of shocks and propose a new asymmetric t-distribution for incorporating information about signs in a nondogmatic way. We apply these methods to a three-variable macroeconomic model and conclude that monetary policy shocks are not the major driver of output, inflation, or interest rates.","2018-12-01","2023-11-28 18:07:17","2023-11-28 18:07:17","2023-11-28 18:07:17","48-65","","","100","","Journal of Monetary Economics","Inference in structural vector autoregressions when the identifying assumptions are not fully believed","","","","","","","","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\48Q6E78L\Baumeister und Hamilton - 2018 - Inference in structural vector autoregressions whe.pdf","","","Monetary policy; Model uncertainty; Structural vector autoregressions; Historical decompositions; Impulse-response functions; Informative priors; Set identification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9FJFRFH3","journalArticle","2019","Baumeister, Christiane; Hamilton, James D.","Structural Interpretation of Vector Autoregressions with Incomplete Identification: Revisiting the Role of Oil Supply and Demand Shocks","American Economic Review","","0002-8282","10.1257/aer.20151569","https://www.aeaweb.org/articles?id=10.1257/aer.20151569","Traditional approaches to structural vector autoregressions (VARs) can be viewed as special cases of Bayesian inference arising from very strong prior beliefs. These methods can be generalized with a less restrictive formulation that incorporates uncertainty about the identifying assumptions themselves. We use this approach to revisit the importance of shocks to oil supply and demand. Supply disruptions turn out to be a bigger factor in historical oil price movements and inventory accumulation a smaller factor than implied by earlier estimates. Supply shocks lead to a reduction in global economic activity after a significant lag, whereas shocks to oil demand do not.","2019-05","2023-11-28 18:08:20","2023-11-28 18:08:20","2023-11-28 18:08:20","1873-1910","","5","109","","","Structural Interpretation of Vector Autoregressions with Incomplete Identification","","","","","","","en","","","","","www.aeaweb.org","","","","C:\Users\Enzinger\Zotero\storage\MEPS75XG\Baumeister und Hamilton - 2019 - Structural Interpretation of Vector Autoregression.pdf","","","Diffusion Processes; Dynamic Quantile Regressions; Dynamic Treatment Effect Models; Multiple or Simultaneous Equation Models: Time-Series Models; State Space Models, Mining, Extraction, and Refining: Hydrocarbon Fuels, Hydrocarbon Resources, Energy and the Macroeconomy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WXHITPR","journalArticle","2022","Baumeister, Christiane; Hamilton, James D.","ADVANCES IN USING VECTOR AUTOREGRESSIONS TO ESTIMATE STRUCTURAL MAGNITUDES","Econometric Theory","","0266-4666, 1469-4360","10.1017/S026646662200055X","https://www.cambridge.org/core/journals/econometric-theory/article/abs/advances-in-using-vector-autoregressions-to-estimate-structural-magnitudes/EAE9A7B37BABAB4102FEF4BC1F59C63A","This paper surveys recent advances in drawing structural conclusions from vector autoregressions (VARs), providing a unified perspective on the role of prior knowledge. We describe the traditional approach to identification as a claim to have exact prior information about the structural model and propose Bayesian inference as a way to acknowledge that prior information is imperfect or subject to error. We raise concerns from both a frequentist and a Bayesian perspective about the way that results are typically reported for VARs that are set-identified using sign and other restrictions. We call attention to a common but previously unrecognized error in estimating structural elasticities and show how to correctly estimate elasticities even in the case when one only knows the effects of a single structural shock.","2022-11-07","2023-11-28 18:09:17","2023-11-28 18:09:17","2023-11-28 18:09:17","1-39","","","","","","","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIA7F45U","preprint","2011","Beaudry, Paul; Nam, Deokwoo; Wang, Jian","Do Mood Swings Drive Business Cycles and is it Rational?","","","","10.3386/w17651","https://www.nber.org/papers/w17651","This paper provides new evidence in support of the idea that bouts of optimism and pessimism drive much of US business cycles. In particular, we begin by using sign-restriction based identification schemes to isolate innovations in optimism or pessimism and we document the extent to which such episodes explain macroeconomic fluctuations. We then examine the link between these identified mood shocks and subsequent developments in fundamentals using alternative identification schemes (i.e., variants of the maximum forecast error variance approach). We find that there is a very close link between the two, suggesting that agents' feelings of optimism and pessimism are at least partially rational as total factor productivity (TFP) is observed to rise 8-10 quarters after an initial bout of optimism. While this later finding is consistent with some previous findings in the news shock literature, we cannot rule out that such episodes reflect self-fulfilling beliefs. Overall, we argue that mood swings account for over 50% of business cycle fluctuations in hours and output.","2011-12","2023-11-28 18:10:05","2023-11-28 18:10:05","2023-11-28 18:10:05","","","","","","","","Working Paper Series","","","","National Bureau of Economic Research","","","","Working Paper","","","National Bureau of Economic Research","","DOI: 10.3386/w17651","","C:\Users\Enzinger\Zotero\storage\SXP4QDBV\Beaudry et al. - 2011 - Do Mood Swings Drive Business Cycles and is it Rat.pdf","","","","","","","","","","","","","","","","","","","","","","17651","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPBPFTI6","journalArticle","2023","Bruns, Martin; Piffer, Michele","A new posterior sampler for Bayesian structural vector autoregressive models","Quantitative Economics","","1759-7331","10.3982/QE2207","","We develop an importance sampler for sign restricted Bayesian structural vector autoregressive models. The algorithm nests as a special case the sampler associated with the popular Normal inverse Wishart Uniform prior, while allowing to move beyond such prior in medium sized models. We then propose a prior on contemporaneous impulse responses that provides flexibility on the magnitude and shape of the impact responses. We illustrate the quantitative relevance of the choice of the prior in an application to US monetary policy shocks. We find that the real effects of monetary policy shocks are stronger under our proposed prior than in the Normal inverse Wishart Uniform setup.","2023-11","2023-11-28 18:11:05","2023-11-28 18:11:05","","1221-1250","","4","14","","","","","","","","","","","","","","","University of East Anglia","","","","C:\Users\Enzinger\Zotero\storage\58NGIPLV\Bruns und Piffer - 2023 - A new posterior sampler for Bayesian structural ve.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PGTRZ8N7","journalArticle","2020","Cheng, Kai; Yang, Yang","Revisiting the effects of monetary policy shocks: Evidence from SVAR with narrative sign restrictions","Economics Letters","","0165-1765","10.1016/j.econlet.2020.109598","https://www.sciencedirect.com/science/article/pii/S0165176520303591","This article analyzes the effects of monetary policy shocks using a structural vector autoregression (SVAR) model that is identified using a combination of narrative sign restrictions and sign restrictions on the systematic component of monetary policy. We find that contractionary monetary policy shocks induce real GDP to drop with very high posterior probability when narrative sign restrictions are included. The posterior probability intervals of the structural parameters in the monetary policy equation based on our restrictions are smaller than those constructed by Arias et al. (2019), excluding some implausible large values. Subsample analysis shows that the “price puzzle” disappeared during the Great Moderation.","2020-11-01","2023-11-28 18:11:41","2023-11-28 18:11:41","2023-11-28 18:11:41","109598","","","196","","Economics Letters","Revisiting the effects of monetary policy shocks","","","","","","","","","","","","ScienceDirect","","","","C:\Users\Enzinger\Zotero\storage\5S5X2M3W\Cheng und Yang - 2020 - Revisiting the effects of monetary policy shocks .pdf; C:\Users\Enzinger\Zotero\storage\FMSRX6IQ\S0165176520303591.html","","","Monetary policy shocks; SVAR; Systematic component of monetary policy; Narrative sign restrictions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWNTXVTJ","journalArticle","2011","Fry, Renée; Pagan, Adrian","Sign Restrictions in Structural Vector Autoregressions: A Critical Review","Journal of Economic Literature","","0022-0515","10.1257/jel.49.4.938","https://www.aeaweb.org/articles?id=10.1257/jel.49.4.938","The paper provides a review of the estimation of structural vector autoregressions with sign restrictions. It is shown how sign restrictions solve the parametric identification problem present in structural systems but leaves the model identification problem unresolved. A market and a macro model are used to illustrate these points. Suggestions have been made on how to find a unique model. These are reviewed. An analysis is provided of whether one can recover the true impulse responses and what difficulties might arise when one wishes to use the impulse responses found with sign restrictions. (JEL C32, C51, E12)","2011-12","2023-11-28 18:13:06","2023-11-28 18:13:06","2023-11-28 18:13:06","938-960","","4","49","","","Sign Restrictions in Structural Vector Autoregressions","","","","","","","en","","","","","www.aeaweb.org","","","","C:\Users\Enzinger\Zotero\storage\HL2ERHF3\Fry und Pagan - 2011 - Sign Restrictions in Structural Vector Autoregress.pdf","","","Keynesian; Post-Keynesian; Dynamic Quantile Regressions; Multiple or Simultaneous Equation Models: Time-Series Models; Dynamic Treatment Effect Models, Model Construction and Estimation, General Aggregative Models: Keynes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPTKXLEU","journalArticle","2016","Gafarov, B.,; Meier, M.; Montiel Olea, J. L.","Projection Inference for Set-identified SVARs","Unpublished manuscript","","","","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiJlf6FpueCAxXeiv0HHWSmA_cQFnoECA0QAQ&url=https%3A%2F%2Fmatthias-meier-econ.github.io%2Ffiles%2FGMM_Projection.pdf&usg=AOvVaw3uQ0onSSKyQMFrWXIVU_Q2&opi=89978449","We study the properties of projection inference for set-identified Structural Vector Autoregressions. A nominal 1 − α projection region collects the structural parameters that are compatible with a 1 − α Wald ellipsoid for the model’s reduced-form parameters (autoregressive coefficients and the covariance matrix of residuals). We show that projection inference can be applied to a general class of stationary models, is computationally feasible, and—as the sample size grows large—it produces regions that have both frequentist coverage and robust Bayesian credibility of at least 1 − α. A drawback of the projection approach is that both coverage and robust credibility may be strictly above their nominal level. Following the recent work of Kaido, Molinari, and Stoye (2016), we ‘calibrate’ the radius of the Wald ellipsoid to guarantee that—for a given posterior on the reduced-form parameters—the projection method produces a region with robust Bayesian credibility of exactly 1 − α. We illustrate the main results of the paper using the demand/supply-model for the U.S. labor market in Baumeister and Hamilton (2015).","2016","2023-11-28 18:15:36","2023-11-28 18:17:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBK35VUD","preprint","2021","Giacomini, Raffaella; Kitagawa, Toru; Read, Matthew","Identification and Inference Under Narrative Restrictions","","","","10.48550/arXiv.2102.06456","http://arxiv.org/abs/2102.06456","We consider structural vector autoregressions subject to 'narrative restrictions', which are inequality restrictions on functions of the structural shocks in specific periods. These restrictions raise novel problems related to identification and inference, and there is currently no frequentist procedure for conducting inference in these models. We propose a solution that is valid from both Bayesian and frequentist perspectives by: 1) formalizing the identification problem under narrative restrictions; 2) correcting a feature of the existing (single-prior) Bayesian approach that can distort inference; 3) proposing a robust (multiple-prior) Bayesian approach that is useful for assessing and eliminating the posterior sensitivity that arises in these models due to the likelihood having flat regions; and 4) showing that the robust Bayesian approach has asymptotic frequentist validity. We illustrate our methods by estimating the effects of US monetary policy under a variety of narrative restrictions.","2021-02-12","2023-11-28 19:06:25","2023-11-28 19:06:25","2023-11-28 19:06:25","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2102.06456 [econ]","","C:\Users\Enzinger\Zotero\storage\GX8P8S5J\Giacomini et al. - 2021 - Identification and Inference Under Narrative Restr.pdf; C:\Users\Enzinger\Zotero\storage\HXGRDP8X\2102.html","","","Economics - Econometrics","","","","","","","","","","","","","","","","","","","arXiv:2102.06456","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNHFZZTQ","bookSection","2016","Stock, J. H.; Watson, M. W.","Chapter 8 - Dynamic Factor Models, Factor-Augmented Vector Autoregressions, and Structural Vector Autoregressions in Macroeconomics","Handbook of Macroeconomics","","","","https://www.sciencedirect.com/science/article/pii/S1574004816300027","This chapter provides an overview of and user's guide to dynamic factor models (DFMs), their estimation, and their uses in empirical macroeconomics. It also surveys recent developments in methods for identifying and estimating SVARs, an area that has seen important developments over the past 15 years. The chapter begins by introducing DFMs and the associated statistical tools, both parametric (state-space forms) and nonparametric (principal components and related methods). After reviewing two mature applications of DFMs, forecasting and macroeconomic monitoring, the chapter lays out the use of DFMs for analysis of structural shocks, a special case of which is factor-augmented vector autoregressions (FAVARs). A main focus of the chapter is how to extend methods for identifying shocks in structural vector autoregression (SVAR) to structural DFMs. The chapter provides a unification of SVARs, FAVARs, and structural DFMs and shows both in theory and through an empirical application to oil shocks how the same identification strategies can be applied to each type of model.","2016-01-01","2023-11-28 19:12:16","2023-11-28 19:12:16","2023-11-28 19:12:16","415-525","","","2","","","","","","","","Elsevier","","","","","","","ScienceDirect","","DOI: 10.1016/bs.hesmac.2016.04.002","","C:\Users\Enzinger\Zotero\storage\DT5W4GGC\S1574004816300027.html","","","Principal components; Structural vector autoregressions; Factor-augmented vector autoregressions; Large-model forecasting; Nowcasting; State-space models; Structural shocks","Taylor, John B.; Uhlig, Harald","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJMWTD7K","journalArticle","2022","Volpicella, Alessio","SVARs Identification Through Bounds on the Forecast Error Variance","Journal of Business & Economic Statistics","","0735-0015","10.1080/07350015.2021.1927742","https://doi.org/10.1080/07350015.2021.1927742","This article identifies structural vector autoregressions (SVARs) through bound restrictions on the forecast error variance decomposition (FEVD). First, the article shows FEVD bounds correspond to quadratic inequality restrictions on the columns of the rotation matrix transforming reduced-form residuals into structural shocks. Second, the article establishes theoretical conditions such that bounds on the FEVD lead to a reduction in the width of the impulse response identified set relative to only imposing sign restrictions. Third, this article proposes a robust Bayesian approach to inference. Fourth, the article shows that elicitation of the bounds could be based on DSGE models with alternative parameterizations. Finally, an empirical application illustrates the potential usefulness of FEVD restrictions for obtaining informative inference in set-identified monetary SVARs and remove unreasonable implications of models identified through sign restrictions.","2022-06-16","2023-11-28 19:13:14","2023-11-28 19:13:14","2023-11-28 19:13:14","1291-1301","","3","40","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/07350015.2021.1927742","","C:\Users\Enzinger\Zotero\storage\2H8HPHEN\Volpicella - 2022 - SVARs Identification Through Bounds on the Forecas.pdf","","","Monetary policy; Structural vector autoregressions; Set identification; Bounds; Forecast error variance; Sign restrictions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7B6ATAZZ","bookSection","2019","Watson, Mark W.","Comment on “On the Empirical (Ir)relevance of the Zero Lower Bound Constraint”","NBER Macroeconomics Annual 2019, volume 34","","","","https://www.nber.org/books-and-chapters/nber-macroeconomics-annual-2019-volume-34/comment-empirical-irrelevance-zero-lower-bound-constraint-watson","","2019-04","2023-11-28 19:15:10","2023-11-28 19:15:10","2023-11-28 19:15:10","182-193","","","","","","","","","","","University of Chicago Press","","","","","","","National Bureau of Economic Research","","DOI: 10.1086/707179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDVBPQA8","journalArticle","","Bauer, Michael; Chernov, Mikhail","Interest Rate Skewness and Biased Beliefs","The Journal of Finance","","1540-6261","10.1111/jofi.13276","https://onlinelibrary.wiley.com/doi/abs/10.1111/jofi.13276","Conditional skewness of Treasury yields is an important indicator of the risks to the macroeconomic outlook. Positive skewness signals upside risk to interest rates during periods of accommodative monetary policy and an upward-sloping yield curve, and vice versa. Skewness has substantial predictive power for future bond excess returns, high-frequency interest rate changes around Federal Open Market Committee announcements, and survey forecast errors for interest rates. The estimated expectational errors, or biases in beliefs, are quantitatively important for statistical bond risk premia. These findings are consistent with a heterogeneous-beliefs model in which one of the agents is wrong about consumption growth.","","2023-11-28 19:35:09","2023-11-28 19:35:09","2023-11-28 19:35:09","","","n/a","n/a","","","","","","","","","","en","© 2023 the American Finance Association.","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/jofi.13276","","C:\Users\Enzinger\Zotero\storage\WI35ZLTF\jofi.html; C:\Users\Enzinger\Zotero\storage\P86SFCDJ\Bauer und Chernov - Interest Rate Skewness and Biased Beliefs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N6ZCULJ7","journalArticle","2018","Bauer, Michael D.; Rudebusch, Glenn D.","The Signaling Channel for Federal Reserve Bond Purchases","36th issue (September 2014) of the International Journal of Central Banking","","","","https://www.ijcb.org/journal/ijcb14q3a7.htm","Article from the IJCB journal Volume 10, Number 3, September 2014.","2018-08-24","2023-11-28 19:48:32","2023-11-28 19:48:32","2023-11-28 19:48:32","","","","","","","","","","","","","","en","","","","","www.ijcb.org","","","","C:\Users\Enzinger\Zotero\storage\VZLRPTR5\Bauer und Rudebusch - 2018 - The Signaling Channel for Federal Reserve Bond Pur.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U4PTS9BD","preprint","2023","Farmer, Leland; Nakamura, Emi; Steinsson, Jón","Learning About the Long Run","","","","10.3386/w29495","https://www.nber.org/papers/w29495","Forecasts of professional forecasters are anomalous: they are biased, forecast errors are autocorrelated, and predictable by forecast revisions. Sticky or noisy information models seem like unlikely explanations for these anomalies: professional forecasters pay attention constantly and have precise knowledge of the data in question. We propose that these anomalies arise because professional forecasters don’t know the model that generates the data. We show that Bayesian agents learning about hard-to-learn features of the data generating process (low frequency behavior) can generate all the prominent aggregate anomalies emphasized in the literature. We show this for two applications: professional forecasts of nominal interest rates for the sample period 1980-2019 and CBO forecasts of GDP growth for the sample period 1976-2019. Our learning model for interest rates also provides an explanation for deviations from the expectations hypothesis of the term structure that does not rely on time-variation in risk premia.","2023","2023-11-28 19:57:04","2023-11-28 19:57:23","2023-11-28 19:57:04","","","","","","","","Working Paper Series","","","","National Bureau of Economic Research","","","","Working Paper","","","National Bureau of Economic Research","","DOI: 10.3386/w29495","","C:\Users\Enzinger\Zotero\storage\YDCVJEB9\Farmer et al. - 2021 - Learning About the Long Run.pdf","","","","","","","","","","","","","","","","","","","","","","29495","","","","","","","","","","","","","","","","","","","","","","","","","","",""
